Transaction_ID,Age,Gender,Country,Loyalty_Member,Purpose_of_Travel,Booking_Channel,Number_Previous_Stays,Lead_Time_Days,Length_of_Stay,Room_Type,Check_in_Month,Number_Guests,Avg_Daily_Rate,Preferred_Amenities,Special_Requests,Services_Used,Basket_Items,Overall_Satisfaction,Would_Recommend,Total_Revenue,Room_Demand_Indicator,Upselling_Success
T101340,39,Female,India,Yes,Business,Agent,13,14,2,Standard,Jul,1,149.78,WiFi;Pool;Gym;Restaurant,Late check-out,Room service;Gym;Restaurant;Breakfast,"[Room service, Gym, Restaurant, Breakfast]",3,No,429.56,1,No
T101341,38,Female,Australia,Yes,Leisure,App,9,33,7,Suite,Dec,1,454.15,WiFi;Gym;Breakfast;Spa;Restaurant;Parking,Early check-in,Room service;Spa;Restaurant;Breakfast,"[Room service, Spa, Restaurant, Breakfast]",3,No,3409.05,1,No
T101342,43,Female,India,No,Business,Website,1,2,6,Standard,Oct,1,124.53,WiFi;Gym;Restaurant,Late check-out,Room service;Laundry;Spa;Gym;Restaurant,"[Room service, Laundry, Spa, Gym, Restaurant]",4,Yes,987.18,0,No
T101343,52,Male,USA,No,Business,Website,2,2,4,Standard,Jan,2,115.71,WiFi;Pool;Breakfast;Restaurant,Late check-out,Room service;Laundry;Gym;Restaurant,"[Room service, Laundry, Gym, Restaurant]",3,Yes,602.84,0,No
T101344,49,Male,Australia,No,Business,Website,0,21,5,Deluxe,Jan,2,188.9,WiFi;Breakfast;Spa,None,Room service;Laundry;Breakfast,"[Room service, Laundry, Breakfast]",4,Yes,1044.5,0,No
T101345,20,Female,France,Yes,Leisure,App,8,19,5,Standard,Oct,4,113.68,WiFi;Pool;Breakfast;Spa;Parking,Late check-out,Laundry;Restaurant;Mini-bar;Breakfast,"[Laundry, Restaurant, Mini-bar, Breakfast]",3,No,768.4,0,Yes
T101346,18,Female,India,No,Business,App,1,1,5,Deluxe,Jul,2,248.05,WiFi;Pool;Breakfast,High floor,Gym,[Gym],3,Yes,1240.25,1,No
T101347,49,Female,USA,Yes,Business,Website,8,6,6,Standard,Sep,1,126.41,Breakfast;Restaurant,None,Mini-bar;Breakfast,"[Mini-bar, Breakfast]",3,Yes,818.46,0,No
T101348,21,Male,UK,No,Leisure,App,3,2,4,Standard,Mar,1,121.96,WiFi;Pool;Gym;Restaurant;Parking,High floor,Spa;Restaurant;Mini-bar;Breakfast,"[Spa, Restaurant, Mini-bar, Breakfast]",3,No,707.84,0,No
T101349,35,Male,UK,Yes,Business,Website,5,14,2,Deluxe,Nov,2,182.55,WiFi;Gym,Extra pillows,Breakfast,[Breakfast],3,Yes,435.1,0,Yes
T101350,23,Female,UK,No,Business,App,1,21,4,Standard,Oct,2,108.91,WiFi;Breakfast;Restaurant;Parking,None,Laundry;Mini-bar;Breakfast,"[Laundry, Mini-bar, Breakfast]",5,Yes,525.64,0,No
T101351,18,Female,Germany,No,Business,App,1,6,3,Standard,Dec,1,135.85,WiFi;Breakfast;Restaurant,Late check-out,Laundry;Gym;Breakfast,"[Laundry, Gym, Breakfast]",4,Yes,457.55,1,No
T101352,44,Female,Australia,No,Business,App,2,19,6,Standard,May,1,114.88,WiFi;Pool;Gym;Breakfast,Early check-in,Room service;Laundry;Gym;Mini-bar;Breakfast,"[Room service, Laundry, Gym, Mini-bar, Breakfast]",4,Yes,879.28,0,Yes
T101353,47,Female,Germany,No,Leisure,App,1,3,5,Standard,Apr,2,117.72,WiFi;Gym;Restaurant,High floor,Room service;Breakfast,"[Room service, Breakfast]",2,No,708.6,0,Yes
T101354,31,Female,India,Yes,Leisure,Phone,15,1,6,Standard,Mar,1,109.82,WiFi;Pool;Gym;Spa;Parking,High floor,Gym,[Gym],4,Yes,658.92,0,No
T101355,18,Female,France,Yes,Business,Website,11,19,4,Deluxe,Dec,1,250.81,WiFi;Breakfast;Restaurant,High floor,Room service;Gym;Mini-bar,"[Room service, Gym, Mini-bar]",4,No,1143.24,1,Yes
T101356,31,Female,UK,No,Other,App,0,18,5,Standard,Mar,2,125.08,WiFi;Pool;Gym;Restaurant,None,Room service;Spa;Gym;Mini-bar,"[Room service, Spa, Gym, Mini-bar]",3,Yes,815.4,0,No
T101357,42,Female,China,Yes,Business,App,7,4,2,Deluxe,Feb,1,193.87,WiFi;Breakfast,None,Restaurant;Mini-bar;Breakfast,"[Restaurant, Mini-bar, Breakfast]",5,Yes,507.74,0,No
T101358,20,Female,France,Yes,Business,App,3,8,5,Deluxe,Mar,1,202.52,WiFi;Pool;Gym;Breakfast;Restaurant;Parking,High floor,Laundry;Spa;Gym,"[Laundry, Spa, Gym]",3,No,1142.6,0,No
T101359,40,Male,UK,No,Business,Phone,0,4,6,Standard,Oct,1,110.42,WiFi;Gym;Breakfast,Early check-in,Room service;Spa;Restaurant;Breakfast,"[Room service, Spa, Restaurant, Breakfast]",2,No,892.52,0,No
T101360,37,Male,USA,No,Business,Website,0,1,2,Deluxe,Nov,2,196.61,WiFi;Breakfast;Restaurant;Parking,High floor,Room service;Spa;Restaurant;Breakfast,"[Room service, Spa, Restaurant, Breakfast]",3,No,623.22,0,No
T101361,44,Female,France,Yes,Business,App,9,9,4,Standard,Oct,1,128.58,WiFi;Gym;Breakfast;Restaurant,Late check-out,Gym;Restaurant;Mini-bar,"[Gym, Restaurant, Mini-bar]",4,Yes,664.32,0,Yes
T101362,39,Male,India,Yes,Leisure,Website,4,17,6,Standard,Jul,3,148.63,WiFi;Breakfast;Restaurant,Late check-out,Room service;Gym;Restaurant;Breakfast,"[Room service, Gym, Restaurant, Breakfast]",3,No,1021.78,1,No
T101363,26,Male,Germany,Yes,Leisure,App,8,12,4,Standard,Dec,4,132.59,WiFi;Restaurant;Parking,Early check-in,Room service;Laundry;Gym;Breakfast,"[Room service, Laundry, Gym, Breakfast]",3,No,680.36,1,Yes
T101364,52,Male,USA,No,Business,Website,0,2,3,Standard,Jan,1,128.34,WiFi;Gym;Breakfast,None,Room service;Laundry;Gym;Restaurant;Mini-bar;Breakfast,"[Room service, Laundry, Gym, Restaurant, Mini-bar, Breakfast]",3,No,585.02,0,No
T101365,36,Male,Germany,No,Business,Website,1,22,5,Suite,Nov,1,414.46,WiFi;Breakfast,None,Laundry;Restaurant;Breakfast,"[Laundry, Restaurant, Breakfast]",3,No,2182.3,0,No
T101366,37,Male,India,No,Leisure,App,2,34,5,Standard,Jun,2,142.65,WiFi;Pool;Gym;Breakfast;Restaurant,Early check-in,Laundry;Gym;Restaurant;Mini-bar;Breakfast,"[Laundry, Gym, Restaurant, Mini-bar, Breakfast]",3,No,863.25,1,No
T101367,26,Male,USA,No,Leisure,App,2,29,5,Deluxe,Jul,2,249.22,WiFi;Pool;Gym;Breakfast;Spa;Restaurant;Parking,None,Gym;Restaurant;Mini-bar,"[Gym, Restaurant, Mini-bar]",3,No,1396.1,1,Yes
T101368,32,Female,Australia,Yes,Leisure,Website,13,84,5,Deluxe,Feb,3,186.91,Breakfast;Restaurant,None,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",3,No,1114.55,0,Yes
T101369,27,Male,UK,No,Business,App,0,1,4,Standard,Jan,1,121.21,WiFi;Breakfast;Parking,None,Gym;Restaurant;Mini-bar,"[Gym, Restaurant, Mini-bar]",3,No,584.84,0,No
T101370,35,Male,India,No,Leisure,App,0,20,8,Suite,May,4,409.43,WiFi;Pool;Breakfast;Spa;Restaurant,Early check-in,Spa;Gym;Mini-bar;Breakfast,"[Spa, Gym, Mini-bar, Breakfast]",3,No,3435.44,0,No
T101371,58,Male,USA,Yes,Business,Website,8,7,2,Suite,Mar,2,434.22,WiFi;Gym;Restaurant,Early check-in,Room service;Spa;Gym;Restaurant,"[Room service, Spa, Gym, Restaurant]",5,Yes,1128.44,0,Yes
T101372,21,Female,USA,No,Business,App,0,15,8,Deluxe,Jul,1,219.21,WiFi;Pool,Early check-in,Room service;Gym;Restaurant,"[Room service, Gym, Restaurant]",3,No,1863.68,1,No
T101373,18,Male,UK,No,Business,App,1,33,4,Standard,Mar,1,116.99,WiFi;Breakfast;Restaurant,None,Room service;Laundry;Spa;Gym;Restaurant;Mini-bar;Breakfast,"[Room service, Laundry, Spa, Gym, Restaurant, Mini-bar, Breakfast]",3,No,817.96,0,Yes
T101374,55,Female,USA,No,Business,App,1,12,3,Standard,Feb,2,130.48,WiFi;Pool;Breakfast,Extra pillows,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",3,No,521.44,0,No
T101375,35,Female,Canada,No,Business,Website,1,5,8,Standard,Nov,2,113.21,WiFi;Pool;Breakfast,Late check-out,Room service;Laundry;Restaurant;Mini-bar;Breakfast,"[Room service, Laundry, Restaurant, Mini-bar, Breakfast]",3,No,1105.68,0,No
T101376,29,Female,USA,Yes,Business,Website,4,10,5,Standard,Dec,2,153.02,WiFi;Pool;Gym;Breakfast,None,Laundry;Restaurant;Breakfast,"[Laundry, Restaurant, Breakfast]",3,No,875.1,1,No
T101377,50,Male,China,Yes,Business,App,7,13,2,Standard,Dec,1,129.65,WiFi;Breakfast;Restaurant;Parking,High floor,Room service;Gym;Breakfast,"[Room service, Gym, Breakfast]",3,No,379.3,1,Yes
T101378,30,Female,USA,No,Leisure,Phone,0,88,7,Deluxe,Sep,3,181.04,WiFi;Gym;Breakfast;Spa;Restaurant;Parking,None,Room service;Laundry;Gym;Restaurant;Breakfast,"[Room service, Laundry, Gym, Restaurant, Breakfast]",3,No,1427.28,0,No
T101379,59,Male,India,Yes,Business,App,5,11,3,Deluxe,Oct,1,193.1,WiFi;Breakfast;Parking,Extra pillows,Room service;Laundry;Gym;Restaurant;Mini-bar,"[Room service, Laundry, Gym, Restaurant, Mini-bar]",2,No,759.3,0,No
T101380,46,Female,Canada,No,Business,Website,0,5,4,Standard,Nov,1,126.44,WiFi;Gym;Breakfast;Restaurant;Parking,Extra pillows,Restaurant;Breakfast,"[Restaurant, Breakfast]",3,No,585.76,0,No
T101381,32,Female,USA,No,Business,App,1,4,12,Standard,Aug,2,132.6,WiFi;Breakfast,High floor,Spa;Gym;Restaurant;Breakfast,"[Spa, Gym, Restaurant, Breakfast]",3,Yes,1771.2,1,No
T101382,63,Male,Canada,No,Other,Agent,1,22,12,Suite,May,3,390.63,WiFi;Pool;Restaurant,Late check-out,Room service;Laundry;Spa;Gym;Restaurant;Breakfast,"[Room service, Laundry, Spa, Gym, Restaurant, Breakfast]",4,Yes,4947.56,0,No
T101383,30,Male,UK,No,Business,Website,0,8,2,Standard,Mar,1,111.16,WiFi;Breakfast;Restaurant;Parking,Late check-out,Room service;Gym;Breakfast,"[Room service, Gym, Breakfast]",3,No,292.32,0,No
T101384,46,Male,UAE,No,Business,Phone,1,10,3,Standard,Apr,2,113.37,WiFi;Gym;Breakfast;Spa,Early check-in,Room service;Laundry;Breakfast,"[Room service, Laundry, Breakfast]",3,Yes,440.11,0,No
T101385,41,Female,China,No,Business,Phone,2,4,4,Standard,Nov,1,120.07,WiFi;Restaurant,None,Laundry;Breakfast,"[Laundry, Breakfast]",2,No,580.28,0,Yes
T101386,53,Male,France,No,Leisure,Website,2,106,10,Standard,Sep,4,115.66,Pool;Gym;Breakfast;Parking,None,Room service;Laundry,"[Room service, Laundry]",4,Yes,1236.6,0,No
T101387,56,Female,China,Yes,Other,Phone,7,27,10,Standard,Jul,2,135.7,Pool;Breakfast;Spa;Parking,Extra pillows,Gym;Restaurant;Breakfast,"[Gym, Restaurant, Breakfast]",3,No,1437.0,1,No
T101388,38,Male,China,Yes,Business,Website,8,27,3,Standard,Jan,1,117.44,WiFi;Gym;Breakfast,Late check-out,Gym;Restaurant;Mini-bar;Breakfast,"[Gym, Restaurant, Mini-bar, Breakfast]",2,No,472.32,0,No
T101389,28,Female,UK,Yes,Business,Agent,9,2,3,Standard,Apr,1,124.83,WiFi;Breakfast;Restaurant;Parking,Early check-in,Laundry;Spa;Breakfast,"[Laundry, Spa, Breakfast]",2,No,574.49,0,Yes
T101390,43,Female,USA,Yes,Leisure,App,8,50,8,Deluxe,Sep,3,184.78,WiFi;Pool;Gym;Breakfast,High floor,Laundry;Gym;Restaurant;Breakfast,"[Laundry, Gym, Restaurant, Breakfast]",3,No,1588.24,0,No
T101391,29,Female,Canada,Yes,Business,Website,4,8,8,Standard,Jul,2,143.41,WiFi;Breakfast;Parking,Extra pillows,Laundry;Breakfast,"[Laundry, Breakfast]",3,No,1247.28,1,Yes
T101392,62,Female,India,Yes,Leisure,App,7,32,3,Standard,Jun,3,137.51,WiFi;Pool;Breakfast,Late check-out,Restaurant;Mini-bar;Breakfast,"[Restaurant, Mini-bar, Breakfast]",4,Yes,582.53,1,Yes
T101393,39,Male,India,No,Business,Agent,0,1,1,Deluxe,May,1,195.14,WiFi;Gym;Breakfast;Restaurant;Parking,Late check-out,Laundry;Gym;Restaurant;Mini-bar,"[Laundry, Gym, Restaurant, Mini-bar]",4,No,325.14,0,No
T101394,33,Male,Italy,No,Business,Website,1,3,6,Standard,Aug,1,153.26,WiFi;Pool;Breakfast;Parking,High floor,Spa;Restaurant;Mini-bar,"[Spa, Restaurant, Mini-bar]",3,No,1169.56,1,Yes
T101395,40,Female,India,Yes,Business,App,9,12,3,Standard,Dec,1,156.38,WiFi;Restaurant;Parking,High floor,Room service;Laundry;Mini-bar,"[Room service, Laundry, Mini-bar]",3,Yes,639.14,1,Yes
T101396,21,Male,Canada,No,Business,Website,0,12,5,Deluxe,Dec,1,227.66,WiFi;Breakfast,None,Room service;Gym;Restaurant,"[Room service, Gym, Restaurant]",3,No,1248.3,1,No
T101397,26,Male,UAE,No,Leisure,App,1,33,3,Standard,Jan,2,123.12,Restaurant,High floor,Restaurant;Mini-bar;Breakfast,"[Restaurant, Mini-bar, Breakfast]",3,No,539.36,0,Yes
T101398,52,Male,Australia,Yes,Leisure,App,2,1,4,Standard,Jul,2,149.09,WiFi;Pool,None,Room service;Laundry;Restaurant;Breakfast,"[Room service, Laundry, Restaurant, Breakfast]",3,No,756.36,1,No
T101399,30,Male,France,No,Business,App,2,7,4,Deluxe,May,2,213.7,WiFi;Gym;Breakfast;Restaurant,High floor,Room service;Laundry;Gym,"[Room service, Laundry, Gym]",2,Yes,934.8,0,No
T101400,25,Male,USA,No,Leisure,App,2,41,5,Standard,Jul,4,155.49,Gym;Restaurant,Early check-in,Room service;Laundry;Spa;Restaurant;Mini-bar,"[Room service, Laundry, Spa, Restaurant, Mini-bar]",3,No,1057.45,1,No
T101401,44,Female,UK,Yes,Business,Website,8,6,6,Deluxe,Aug,1,238.46,WiFi;Breakfast,Early check-in,Room service;Laundry;Gym;Restaurant,"[Room service, Laundry, Gym, Restaurant]",5,Yes,1570.76,1,No
T101402,52,Male,China,No,Business,Website,1,1,8,Deluxe,Mar,1,219.3,Breakfast,None,Laundry;Gym;Restaurant;Breakfast,"[Laundry, Gym, Restaurant, Breakfast]",3,No,1914.4,0,Yes
T101403,46,Female,UK,Yes,Business,Website,9,5,4,Standard,Oct,1,131.3,WiFi;Pool;Gym;Breakfast,High floor,Room service;Restaurant,"[Room service, Restaurant]",3,Yes,635.2,0,No
T101404,49,Male,UAE,No,Leisure,App,1,123,2,Standard,Jul,2,144.19,Gym;Spa;Restaurant;Parking,High floor,Room service;Laundry;Spa;Restaurant;Breakfast,"[Room service, Laundry, Spa, Restaurant, Breakfast]",3,Yes,548.38,1,No
T101405,28,Female,Canada,Yes,Leisure,Phone,8,11,5,Standard,Dec,2,145.21,WiFi;Pool;Gym;Breakfast;Spa,None,Room service;Laundry;Spa,"[Room service, Laundry, Spa]",3,No,956.05,1,Yes
T101406,20,Male,India,No,Leisure,Website,1,3,6,Standard,Jan,2,124.03,WiFi;Pool;Breakfast;Parking,High floor,Room service;Gym;Breakfast,"[Room service, Gym, Breakfast]",3,Yes,814.18,0,No
T101407,56,Female,India,No,Leisure,Phone,0,17,6,Suite,Mar,2,389.91,WiFi;Pool;Gym;Parking,Early check-in,Spa;Mini-bar;Breakfast,"[Spa, Mini-bar, Breakfast]",4,Yes,2549.46,0,Yes
T101408,34,Female,Canada,No,Leisure,Agent,0,24,5,Standard,Sep,3,123.89,WiFi;Breakfast;Spa;Restaurant,High floor,Laundry;Spa;Gym;Restaurant;Breakfast,"[Laundry, Spa, Gym, Restaurant, Breakfast]",3,No,829.45,0,No
T101409,34,Male,India,Yes,Other,App,4,13,5,Standard,Sep,2,120.34,WiFi;Pool;Gym;Restaurant;Parking,High floor,Restaurant;Breakfast,"[Restaurant, Breakfast]",3,No,681.7,0,No
T101410,53,Female,China,No,Leisure,App,3,9,10,Deluxe,Aug,2,217.7,WiFi;Breakfast;Restaurant;Parking,Early check-in,Laundry;Restaurant;Mini-bar,"[Laundry, Restaurant, Mini-bar]",3,No,2307.0,1,No
T101411,44,Other,India,No,Leisure,Agent,3,34,10,Standard,Dec,3,154.16,WiFi;Pool;Gym;Breakfast;Parking,Late check-out,Laundry;Gym;Breakfast,"[Laundry, Gym, Breakfast]",4,Yes,1591.6,1,No
T101412,43,Female,Canada,No,Business,Website,3,1,2,Standard,Jun,1,156.68,WiFi;Breakfast,None,Room service;Laundry;Breakfast,"[Room service, Laundry, Breakfast]",4,Yes,413.36,1,No
T101413,63,Female,China,No,Business,App,0,8,4,Standard,Jun,2,130.36,WiFi;Gym;Breakfast,None,Laundry;Gym;Breakfast,"[Laundry, Gym, Breakfast]",3,No,571.44,1,No
T101414,30,Male,Italy,No,Business,App,1,10,3,Deluxe,Dec,1,253.88,Gym;Breakfast;Restaurant;Parking,Late check-out,Laundry;Spa;Gym;Restaurant,"[Laundry, Spa, Gym, Restaurant]",4,No,951.64,1,No
T101415,49,Female,France,No,Business,App,0,3,4,Standard,Jul,1,140.71,WiFi;Breakfast,Late check-out,Room service;Laundry;Gym;Breakfast,"[Room service, Laundry, Gym, Breakfast]",3,No,662.84,1,No
T101416,38,Male,India,No,Business,Agent,1,5,4,Standard,Jun,2,146.47,WiFi;Gym;Breakfast;Restaurant;Parking,Late check-out,Spa;Restaurant;Breakfast,"[Spa, Restaurant, Breakfast]",3,Yes,765.88,1,No
T101417,41,Male,India,No,Business,Website,0,21,2,Standard,Sep,1,120.0,WiFi;Gym;Breakfast;Parking,None,Room service;Gym;Restaurant,"[Room service, Gym, Restaurant]",3,No,350.0,0,No
T101418,56,Other,France,No,Leisure,App,1,18,2,Deluxe,Aug,3,242.46,Pool;Breakfast;Restaurant,High floor,Room service;Restaurant,"[Room service, Restaurant]",3,No,594.92,1,No
T101419,44,Male,India,No,Business,App,2,3,4,Standard,May,2,119.88,WiFi;Breakfast;Parking,None,Breakfast,[Breakfast],4,Yes,499.52,0,No
T101420,44,Female,Italy,Yes,Business,Website,9,12,5,Standard,May,1,128.48,Gym;Breakfast;Restaurant;Parking,None,Laundry;Gym;Restaurant,"[Laundry, Gym, Restaurant]",3,Yes,732.4,0,No
T101421,50,Female,Canada,No,Business,Website,2,7,2,Standard,Jun,1,149.28,WiFi;Pool;Gym;Breakfast;Parking,High floor,Room service;Laundry,"[Room service, Laundry]",4,Yes,378.56,1,No
T101422,33,Female,Australia,No,Other,App,1,3,8,Deluxe,Feb,4,196.51,WiFi;Pool,None,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",3,No,1702.08,0,No
T101423,27,Other,UAE,Yes,Business,Agent,4,5,3,Standard,Dec,1,149.43,WiFi;Pool;Breakfast,Late check-out,Spa;Breakfast,"[Spa, Breakfast]",3,No,568.29,1,No
T101424,25,Male,France,No,Business,App,2,11,3,Deluxe,Mar,1,218.6,WiFi;Pool;Breakfast,Late check-out,Room service;Laundry;Spa;Restaurant;Mini-bar;Breakfast,"[Room service, Laundry, Spa, Restaurant, Mini-bar, Breakfast]",4,Yes,955.8,0,No
T101425,18,Male,France,No,Leisure,Agent,2,25,6,Standard,Mar,2,109.93,WiFi;Pool;Parking,Early check-in,Room service;Spa;Restaurant;Mini-bar,"[Room service, Spa, Restaurant, Mini-bar]",2,No,959.58,0,Yes
T101426,62,Male,India,Yes,Leisure,App,7,33,7,Deluxe,Aug,2,234.63,WiFi;Pool;Breakfast;Restaurant;Parking,Late check-out,Restaurant;Breakfast,"[Restaurant, Breakfast]",3,No,1722.41,1,No
T101427,24,Male,USA,No,Business,Website,1,12,1,Standard,Sep,2,128.89,WiFi;Breakfast,None,Laundry;Gym;Restaurant;Breakfast,"[Laundry, Gym, Restaurant, Breakfast]",3,No,238.89,0,No
T101428,35,Male,India,Yes,Business,Website,11,3,7,Deluxe,Sep,2,209.56,WiFi;Breakfast,High floor,Room service;Laundry;Restaurant,"[Room service, Laundry, Restaurant]",4,Yes,1656.92,0,Yes
T101429,34,Male,Germany,Yes,Business,Website,10,1,3,Standard,Jun,1,156.53,WiFi;Gym;Restaurant;Parking,Early check-in,Room service;Gym;Restaurant;Mini-bar,"[Room service, Gym, Restaurant, Mini-bar]",5,Yes,669.59,1,Yes
T101430,41,Female,China,No,Other,App,3,32,5,Standard,Nov,4,108.96,WiFi;Pool;Breakfast;Spa;Restaurant;Parking,Early check-in,Restaurant,[Restaurant],3,No,604.8,0,No
T101431,47,Female,UAE,Yes,Business,Website,8,21,1,Deluxe,Jul,1,257.41,WiFi;Gym;Breakfast;Restaurant,High floor,Laundry;Spa;Mini-bar,"[Laundry, Spa, Mini-bar]",3,No,427.41,1,No
T101432,48,Male,India,Yes,Business,App,2,5,3,Deluxe,Jun,2,254.01,WiFi;Pool;Gym;Restaurant;Parking,High floor,Laundry;Gym;Restaurant,"[Laundry, Gym, Restaurant]",4,Yes,902.03,1,Yes
T101433,31,Female,Australia,No,Business,App,1,8,6,Suite,Oct,1,425.2,WiFi;Gym;Breakfast;Parking,None,Gym;Restaurant,"[Gym, Restaurant]",4,No,2611.2,0,No
T101434,35,Male,UK,Yes,Business,Website,4,7,5,Standard,Apr,2,122.33,WiFi;Gym;Breakfast;Parking,None,Gym;Mini-bar;Breakfast,"[Gym, Mini-bar, Breakfast]",3,No,671.65,0,No
T101435,41,Male,UAE,No,Leisure,Website,0,13,3,Deluxe,Nov,1,182.08,WiFi;Pool;Gym;Restaurant,Late check-out,Room service;Laundry;Breakfast,"[Room service, Laundry, Breakfast]",4,No,646.24,0,No
T101436,35,Female,China,No,Business,Website,0,4,3,Standard,Jul,2,145.13,WiFi;Breakfast;Parking,Late check-out,Laundry;Gym;Restaurant;Mini-bar;Breakfast,"[Laundry, Gym, Restaurant, Mini-bar, Breakfast]",3,No,585.39,1,No
T101437,57,Female,UK,Yes,Business,App,7,9,4,Deluxe,Dec,1,235.57,WiFi;Pool;Parking,Extra pillows,Room service;Laundry;Restaurant,"[Room service, Laundry, Restaurant]",3,Yes,1082.28,1,No
T101438,43,Female,UK,Yes,Business,Website,8,26,2,Suite,Mar,1,402.16,WiFi;Breakfast,Late check-out,Room service;Spa;Restaurant,"[Room service, Spa, Restaurant]",4,No,1014.32,0,No
T101439,46,Male,UAE,No,Business,Website,0,2,4,Standard,Dec,2,150.92,WiFi;Gym;Breakfast;Restaurant,None,Laundry;Mini-bar;Breakfast,"[Laundry, Mini-bar, Breakfast]",3,Yes,693.68,1,No
T101440,45,Female,China,No,Business,Phone,1,4,7,Deluxe,Sep,1,203.84,WiFi;Breakfast;Parking,Extra pillows,Gym;Restaurant,"[Gym, Restaurant]",4,Yes,1486.88,0,No
T101441,52,Female,UK,Yes,Leisure,Agent,3,25,6,Standard,Aug,3,138.03,Restaurant;Parking,High floor,Laundry;Restaurant;Breakfast,"[Laundry, Restaurant, Breakfast]",3,No,938.18,1,No
T101442,40,Female,Canada,No,Leisure,Website,1,4,7,Standard,Jun,1,146.87,Gym;Breakfast;Parking,Extra pillows,Restaurant;Breakfast,"[Restaurant, Breakfast]",4,Yes,1158.09,1,Yes
T101443,22,Female,UAE,Yes,Leisure,App,7,12,3,Standard,Dec,2,131.99,WiFi;Breakfast,Early check-in,Room service;Gym;Restaurant;Breakfast,"[Room service, Gym, Restaurant, Breakfast]",4,Yes,575.97,1,Yes
T101444,42,Female,Canada,No,Leisure,App,2,33,6,Standard,Jun,3,129.75,Pool;Gym,High floor,Restaurant;Breakfast,"[Restaurant, Breakfast]",3,Yes,858.5,1,No
T101445,30,Female,India,Yes,Leisure,Agent,11,6,10,Standard,Jul,2,141.16,WiFi;Gym;Breakfast,High floor,Gym;Restaurant;Mini-bar;Breakfast,"[Gym, Restaurant, Mini-bar, Breakfast]",4,Yes,1531.6,1,No
T101446,31,Female,China,Yes,Business,App,7,2,4,Standard,Oct,2,126.17,WiFi;Gym;Breakfast;Spa;Restaurant;Parking,High floor,Room service;Laundry;Gym;Restaurant;Breakfast,"[Room service, Laundry, Gym, Restaurant, Breakfast]",4,Yes,664.68,0,No
T101447,45,Other,France,Yes,Leisure,Website,8,37,6,Standard,May,3,127.74,WiFi;Breakfast;Restaurant,Late check-out,Room service;Gym;Restaurant;Breakfast,"[Room service, Gym, Restaurant, Breakfast]",3,No,896.44,0,No
T101448,52,Female,China,No,Leisure,Agent,0,32,5,Standard,May,1,121.2,WiFi;Pool;Gym;Breakfast;Spa;Restaurant;Parking,High floor,Room service;Laundry;Restaurant;Mini-bar;Breakfast,"[Room service, Laundry, Restaurant, Mini-bar, Breakfast]",3,No,806.0,0,No
T101449,38,Male,UAE,No,Leisure,App,0,3,6,Deluxe,Oct,4,214.72,WiFi;Pool;Gym;Breakfast;Restaurant,None,Spa;Restaurant;Breakfast,"[Spa, Restaurant, Breakfast]",3,No,1468.32,0,No
T101450,41,Female,UK,No,Business,Website,3,9,5,Standard,Feb,2,111.02,WiFi;Gym;Restaurant,Late check-out,Room service;Laundry;Gym;Restaurant;Breakfast,"[Room service, Laundry, Gym, Restaurant, Breakfast]",3,No,765.1,0,Yes
T101451,58,Male,India,Yes,Business,Website,7,3,4,Standard,Nov,2,131.14,WiFi;Gym;Breakfast,Early check-in,Laundry;Breakfast,"[Laundry, Breakfast]",2,No,574.56,0,No
T101452,40,Male,USA,Yes,Leisure,App,9,9,5,Standard,Aug,2,156.15,Breakfast;Spa,Late check-out,Room service;Gym;Restaurant,"[Room service, Gym, Restaurant]",3,Yes,940.75,1,Yes
T101453,69,Female,UK,Yes,Leisure,App,6,19,8,Suite,Jul,3,489.53,WiFi;Breakfast;Spa;Restaurant;Parking,High floor,Room service;Breakfast,"[Room service, Breakfast]",4,Yes,4036.24,1,Yes
T101454,44,Female,USA,No,Other,Website,1,4,5,Standard,Apr,3,109.41,Gym;Breakfast;Restaurant,High floor,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",4,Yes,677.05,0,No
T101455,18,Female,USA,No,Business,Website,2,1,7,Suite,Oct,1,396.34,WiFi;Breakfast;Parking,High floor,Spa;Restaurant,"[Spa, Restaurant]",3,Yes,2934.38,0,No
T101456,47,Male,Canada,No,Business,Website,0,7,3,Standard,Oct,1,112.3,WiFi;Pool;Breakfast;Parking,None,Room service;Laundry;Gym;Restaurant,"[Room service, Laundry, Gym, Restaurant]",2,Yes,526.9,0,Yes
T101457,42,Male,UK,Yes,Business,Agent,7,6,4,Standard,Jul,1,147.7,WiFi;Breakfast;Parking,None,Room service;Laundry;Gym;Restaurant,"[Room service, Laundry, Gym, Restaurant]",3,No,730.8,1,No
T101458,53,Male,Germany,No,Leisure,Website,1,54,4,Standard,Jun,3,135.07,WiFi;Pool;Breakfast;Restaurant,High floor,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",2,No,670.28,1,No
